"raw_speciesname_europe","RLCNum_species","raw_country_code","raw_red_list_category","Country.x","RLCNum","Country.y","EU","Area","Npeople","sqrtArea"
"Aphantopus hyperantus",1.90625,"BE","LC","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Aphantopus hyperantus",1.90625,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Aphantopus hyperantus",1.90625,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Aphantopus hyperantus",1.90625,"CH","LC","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Aphantopus hyperantus",1.90625,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Aphantopus hyperantus",1.90625,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Aphantopus hyperantus",1.90625,"DK","LC","Denmark",1,"Denmark","EU",44493,5733551,210.93363885355
"Aphantopus hyperantus",1.90625,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Aphantopus hyperantus",1.90625,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Aphantopus hyperantus",1.90625,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Aphantopus hyperantus",1.90625,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Aphantopus hyperantus",1.90625,"GB","LC","United Kingdom",1,"United Kingdom","EU",244820,66181585,494.79288596341
"Aphantopus hyperantus",1.90625,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Aphantopus hyperantus",1.90625,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Aphantopus hyperantus",1.90625,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Aphantopus hyperantus",1.90625,"IE","LC","Ireland",1,"Ireland","EU",70273,4761657,265.09055056716
"Aphantopus hyperantus",1.90625,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Aphantopus hyperantus",1.90625,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Aphantopus hyperantus",1.90625,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Aphantopus hyperantus",1.90625,"LU","LC","Luxembourg",1,"Luxembourg","EU",2428,583455,49.2747399790197
"Aphantopus hyperantus",1.90625,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Aphantopus hyperantus",1.90625,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Aphantopus hyperantus",1.90625,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Aphantopus hyperantus",1.90625,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Aphantopus hyperantus",1.90625,"NL","LC","Netherlands",1,"Netherlands","EU",41198,17035938,202.972904595663
"Aphantopus hyperantus",1.90625,"NO","LC","Norway",1,"Norway",,385178,5305383,620.627102211948
"Aphantopus hyperantus",1.90625,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Aphantopus hyperantus",1.90625,"RO","LC",,,"Romania","EU",238392,19679306,488.254032241414
"Aphantopus hyperantus",1.90625,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Aphantopus hyperantus",1.90625,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Aphantopus hyperantus",1.90625,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Aphantopus hyperantus",1.90625,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Aphantopus hyperantus",1.90625,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Aphantopus hyperantus",1.90625,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Aporia crataegi",11.1290322580645,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Aporia crataegi",11.1290322580645,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Aporia crataegi",11.1290322580645,"AT","NT","Austria",20,"Austria","EU",83858,8735453,289.58245803225
"Aporia crataegi",11.1290322580645,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Aporia crataegi",11.1290322580645,"BE","LC","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Aporia crataegi",11.1290322580645,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Aporia crataegi",11.1290322580645,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Aporia crataegi",11.1290322580645,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Aporia crataegi",11.1290322580645,"CY","No Red List available",,,"Cyprus","EU",9251,1179551,96.1821189203066
"Aporia crataegi",11.1290322580645,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Aporia crataegi",11.1290322580645,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Aporia crataegi",11.1290322580645,"DK","LC","Denmark",1,"Denmark","EU",44493,5733551,210.93363885355
"Aporia crataegi",11.1290322580645,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Aporia crataegi",11.1290322580645,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Aporia crataegi",11.1290322580645,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Aporia crataegi",11.1290322580645,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Aporia crataegi",11.1290322580645,"GB","RE","United Kingdom",100,"United Kingdom","EU",244820,66181585,494.79288596341
"Aporia crataegi",11.1290322580645,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Aporia crataegi",11.1290322580645,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Aporia crataegi",11.1290322580645,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Aporia crataegi",11.1290322580645,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Aporia crataegi",11.1290322580645,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Aporia crataegi",11.1290322580645,"LU","LC","Luxembourg",1,"Luxembourg","EU",2428,583455,49.2747399790197
"Aporia crataegi",11.1290322580645,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Aporia crataegi",11.1290322580645,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Aporia crataegi",11.1290322580645,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Aporia crataegi",11.1290322580645,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Aporia crataegi",11.1290322580645,"NL","RE","Netherlands",100,"Netherlands","EU",41198,17035938,202.972904595663
"Aporia crataegi",11.1290322580645,"NO","EN","Norway",50,"Norway",,385178,5305383,620.627102211948
"Aporia crataegi",11.1290322580645,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Aporia crataegi",11.1290322580645,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Aporia crataegi",11.1290322580645,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Aporia crataegi",11.1290322580645,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Aporia crataegi",11.1290322580645,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Aporia crataegi",11.1290322580645,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Aporia crataegi",11.1290322580645,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Aporia crataegi",11.1290322580645,"SK","VU","Slovakia",30,"Slovakia","EU",49036,5447662,221.440736992993
"Aporia crataegi",11.1290322580645,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Araschnia levana",2.81481481481481,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Araschnia levana",2.81481481481481,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Araschnia levana",2.81481481481481,"BE","LC","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Araschnia levana",2.81481481481481,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Araschnia levana",2.81481481481481,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Araschnia levana",2.81481481481481,"CH","LC","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Araschnia levana",2.81481481481481,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Araschnia levana",2.81481481481481,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Araschnia levana",2.81481481481481,"DK","LC","Denmark",1,"Denmark","EU",44493,5733551,210.93363885355
"Araschnia levana",2.81481481481481,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Araschnia levana",2.81481481481481,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Araschnia levana",2.81481481481481,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Araschnia levana",2.81481481481481,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Araschnia levana",2.81481481481481,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Araschnia levana",2.81481481481481,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Araschnia levana",2.81481481481481,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Araschnia levana",2.81481481481481,"IT","EN","Italy",50,"Italy","EU",301318,59359900,548.924402809713
"Araschnia levana",2.81481481481481,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Araschnia levana",2.81481481481481,"LU","LC","Luxembourg",1,"Luxembourg","EU",2428,583455,49.2747399790197
"Araschnia levana",2.81481481481481,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Araschnia levana",2.81481481481481,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Araschnia levana",2.81481481481481,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Araschnia levana",2.81481481481481,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Araschnia levana",2.81481481481481,"NL","LC","Netherlands",1,"Netherlands","EU",41198,17035938,202.972904595663
"Araschnia levana",2.81481481481481,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Araschnia levana",2.81481481481481,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Araschnia levana",2.81481481481481,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Araschnia levana",2.81481481481481,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Araschnia levana",2.81481481481481,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Araschnia levana",2.81481481481481,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Araschnia levana",2.81481481481481,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Araschnia levana",2.81481481481481,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Archon apollinus",20,"GR","NT","Greece",20,"Greece","EU",131940,11159773,363.235460823967
"Arethusana arethusa",21.1052631578947,"AD","VU","Andorra",30,"Andorra",,468,76965,21.6333076527839
"Arethusana arethusa",21.1052631578947,"AL","VU","Albania",30,"Albania",,28748,2930187,169.552351797314
"Arethusana arethusa",21.1052631578947,"AT","EN","Austria",50,"Austria","EU",83858,8735453,289.58245803225
"Arethusana arethusa",21.1052631578947,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Arethusana arethusa",21.1052631578947,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Arethusana arethusa",21.1052631578947,"CH","RE","Switzerland",100,"Switzerland",,41290,8476005,203.199409447961
"Arethusana arethusa",21.1052631578947,"CZ","VU","Czech Republic",30,"Czech Republic","EU",78866,10618303,280.830909979653
"Arethusana arethusa",21.1052631578947,"DE","RE","Germany",100,"Germany","EU",357168,82114224,597.6353403205
"Arethusana arethusa",21.1052631578947,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Arethusana arethusa",21.1052631578947,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Arethusana arethusa",21.1052631578947,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Arethusana arethusa",21.1052631578947,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Arethusana arethusa",21.1052631578947,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Arethusana arethusa",21.1052631578947,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Arethusana arethusa",21.1052631578947,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Arethusana arethusa",21.1052631578947,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Arethusana arethusa",21.1052631578947,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Arethusana arethusa",21.1052631578947,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Arethusana arethusa",21.1052631578947,"RO","EN",,,"Romania","EU",238392,19679306,488.254032241414
"Arethusana arethusa",21.1052631578947,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Arethusana arethusa",21.1052631578947,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Arethusana arethusa",21.1052631578947,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Arethusana arethusa",21.1052631578947,"SK","VU","Slovakia",30,"Slovakia","EU",49036,5447662,221.440736992993
"Arethusana arethusa",21.1052631578947,"UA","NT","Ukraine",20,"Ukraine",,603628,44222947,776.935003716527
"Argynnis laodice",15.1111111111111,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Argynnis laodice",15.1111111111111,"DE","CR","Germany",80,"Germany","EU",357168,82114224,597.6353403205
"Argynnis laodice",15.1111111111111,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Argynnis laodice",15.1111111111111,"FI","NtA","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Argynnis laodice",15.1111111111111,"HU","NT","Hungary",20,"Hungary","EU",93030,9721559,305.008196611173
"Argynnis laodice",15.1111111111111,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Argynnis laodice",15.1111111111111,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Argynnis laodice",15.1111111111111,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Argynnis laodice",15.1111111111111,"RO","EN",,,"Romania","EU",238392,19679306,488.254032241414
"Argynnis laodice",15.1111111111111,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Argynnis laodice",15.1111111111111,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Argynnis laodice",15.1111111111111,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Argynnis pandora",6.13333333333333,"AD","VU","Andorra",30,"Andorra",,468,76965,21.6333076527839
"Argynnis pandora",6.13333333333333,"AL","VU","Albania",30,"Albania",,28748,2930187,169.552351797314
"Argynnis pandora",6.13333333333333,"BA","NT","Bosnia and Herzegovina",20,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Argynnis pandora",6.13333333333333,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Argynnis pandora",6.13333333333333,"CH","NtA","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Argynnis pandora",6.13333333333333,"CY","No Red List available",,,"Cyprus","EU",9251,1179551,96.1821189203066
"Argynnis pandora",6.13333333333333,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Argynnis pandora",6.13333333333333,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Argynnis pandora",6.13333333333333,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Argynnis pandora",6.13333333333333,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Argynnis pandora",6.13333333333333,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Argynnis pandora",6.13333333333333,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Argynnis pandora",6.13333333333333,"MA_CA","No Red List available",,,,,,,
"Argynnis pandora",6.13333333333333,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Argynnis pandora",6.13333333333333,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Argynnis pandora",6.13333333333333,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Argynnis pandora",6.13333333333333,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Argynnis pandora",6.13333333333333,"RO","VU",,,"Romania","EU",238392,19679306,488.254032241414
"Argynnis pandora",6.13333333333333,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Argynnis pandora",6.13333333333333,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Argynnis pandora",6.13333333333333,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Argynnis pandora",6.13333333333333,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Argynnis paphia",5.625,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Argynnis paphia",5.625,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Argynnis paphia",5.625,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Argynnis paphia",5.625,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Argynnis paphia",5.625,"BE","LC","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Argynnis paphia",5.625,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Argynnis paphia",5.625,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Argynnis paphia",5.625,"CH","LC","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Argynnis paphia",5.625,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Argynnis paphia",5.625,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Argynnis paphia",5.625,"DK","EN","Denmark",50,"Denmark","EU",44493,5733551,210.93363885355
"Argynnis paphia",5.625,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Argynnis paphia",5.625,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Argynnis paphia",5.625,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
